MR_gene,MR_Cutoff,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008772,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008773,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008774,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra102323,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008775,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008776,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008777,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008778,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008779,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008780,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008781,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008782,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008783,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008784,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008785,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008786,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008787,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008788,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008789,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008790,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008791,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008792,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008793,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008794,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008795,29.78167967872127,31.899152844946396
Bra008797,50,A10,12582126,12674458,62.2955050039141,63.1117973908695,Bra008796,29.78167967872127,31.899152844946396
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008786,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008787,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008788,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008789,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008790,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008791,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008792,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008793,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008794,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008795,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008796,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008797,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008798,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008799,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008800,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008801,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008802,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008803,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008804,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008805,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008806,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008807,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008808,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008809,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008810,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008811,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008812,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008813,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008814,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008815,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008816,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008817,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008818,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008819,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008820,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008821,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008822,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008823,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008824,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008825,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008826,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008827,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008828,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008829,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008830,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008831,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008832,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008833,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008834,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008835,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008836,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008837,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008838,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008840,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008839,22.526377801094302,23.41950474974041
Bra008840,20,A10,12634808,12869963,62.7036301923863,63.928047073251,Bra008841,22.526377801094302,23.41950474974041
Bra008859,20,A10,12960681,12980681,65.18352570026171,65.18352570026171,Bra008856,41.59306893262522,41.59306893262522
Bra008859,20,A10,12960681,12980681,65.18352570026171,65.18352570026171,Bra008857,41.59306893262522,41.59306893262522
Bra008859,20,A10,12960681,12980681,65.18352570026171,65.18352570026171,Bra008858,41.59306893262522,41.59306893262522
Bra008859,20,A10,12960681,12980681,65.18352570026171,65.18352570026171,Bra008859,41.59306893262522,41.59306893262522
Bra008859,20,A10,12960681,12980681,65.18352570026171,65.18352570026171,Bra008860,41.59306893262522,41.59306893262522
Bra008859,20,A10,12960681,12980681,65.18352570026171,65.18352570026171,Bra008861,41.59306893262522,41.59306893262522
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008843,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008844,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008845,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008846,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008847,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008848,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008849,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008850,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008851,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008852,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008853,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008854,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008855,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008856,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008857,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008858,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008859,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008860,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008861,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008862,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008863,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008864,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008865,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008866,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008867,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008868,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008869,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008870,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008871,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008872,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008873,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008874,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008875,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008876,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008877,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008878,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008879,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008880,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008881,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008882,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008883,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008884,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008885,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008886,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008887,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008888,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008889,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008890,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008891,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008892,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008893,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008894,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008895,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008896,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008897,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008898,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008899,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008900,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008902,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008901,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008903,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008904,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008905,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008906,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008907,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008908,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008909,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008910,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008911,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008912,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008913,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008914,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008915,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008916,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008917,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008918,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008919,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008920,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra102324,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008921,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008922,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008923,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008924,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra102325,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008925,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra102326,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008926,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008927,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra102327,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008928,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008929,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008930,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra102328,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008931,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008932,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008933,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008934,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008935,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008936,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008937,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008938,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008939,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008940,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008941,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008942,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra102329,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008943,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008944,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008945,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008946,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008947,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008948,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008949,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008950,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008951,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008952,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008953,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008954,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008955,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008956,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008957,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008958,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008959,8.515271752221608,10.223728649225816
Bra008931,50,A10,12869963,13439415,63.928047073251,70.1117253700874,Bra008960,8.515271752221608,10.223728649225816
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000048,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000049,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000050,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000051,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000052,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000053,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000054,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000055,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000056,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000057,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000058,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000059,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000060,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000061,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000062,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000063,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000064,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000065,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000066,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000067,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000068,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000069,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000070,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000071,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000072,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000073,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000074,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000075,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000076,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000077,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000078,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000080_Bra000079,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000081,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000082,8.315647806249112,9.854309154879898
Bra012899,10,A03,9043360,9953796,49.7867004719336,54.1532971074167,Bra000083,8.315647806249112,9.854309154879898
