trait,eigen_eQTL_chrom,eigen_eQTL_start,eigen_eQTL_end,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
UN_MEmidnightblue,A06,6674642,24422253,Bra018202,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018204,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018203,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018205,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018206,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018207,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018208,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018209,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018210,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018211,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018212,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018213,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018214,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101300,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101301,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018215,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018217,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018216,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018218,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018219,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018220,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018221,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018222,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018223,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018224,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101302,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra018225,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101303,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038265,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038266,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038267,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038268,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038269,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038270,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038271,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038272,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038273,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038274,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038275,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038276,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038277,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038278,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038279,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038280,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038281,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038282,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038283,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038284,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038285,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101304,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038286,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038287,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038288,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038289,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038290,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038291,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038292,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038293,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038294,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038295,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038296,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038297,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038298,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101305,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038299,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038300,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038301,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038302,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038303,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101306,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101307,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra038304,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019414,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019415,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019416,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019417,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019418,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101308,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019419,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019420,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101309,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019421,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019422,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019423,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019424,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019425,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019426,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019427,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019428,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019429,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019430,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101310,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019431,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019432,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019433,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019434,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019435,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019436,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019437,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019438,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019439,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019440,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019441,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019442,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019443,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019444,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101311,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019445,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019446,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019447,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019448,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019449,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019450,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101312,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019451,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019452,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019453,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019454,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019455,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019456,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101313,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019457,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019458,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019459,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019460,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019461,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019462,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019463,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101314,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019464,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019465,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019466,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019467,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101315,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101316,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019468,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101317,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019469,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101318,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019470,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101319,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101320,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019471,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019472,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019473,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019474,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019475,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019476,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019477,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019478,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019479,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019480,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019481,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019482,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101321,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019483,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019484,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019485,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019486,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101322,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019487,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101323,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019488,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019489,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019490,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101324,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019491,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019492,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019493,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019494,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019495,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019496,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019497,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019498,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019499,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019500,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019501,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019502,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019503,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019504,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019505,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101325,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019506,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019507,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019508,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019509,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019510,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101326,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019511,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019512,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101327,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101328,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019513,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019514,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019515,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019516,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019517,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019518,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019519,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019520,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019521,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019522,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019523,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019524,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019525,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019526,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019527,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019528,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019529,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019530,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019531,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019532,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019533,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019534,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019535,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019536,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019537,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019538,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019539,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019540,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019541,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019542,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019543,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019544,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019545,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019546,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019547,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019548,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019549,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019550,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019551,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019552,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019553,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019554,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019555,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019556,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019557,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019558,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019559,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019560,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019561,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019562,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019563,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019564,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019565_Bra019567,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019566,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019568,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019569,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019570,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019571,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019572,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019573,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra101329,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019574,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019575,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019576,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019577,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019578,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019579,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019580,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019581,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019582,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019583,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019584,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019585,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019586,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019588,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019587,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019589,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019590,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019591,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019592,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019593,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019594,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019595,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019596,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019597,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019598,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019599,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019600,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019601,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019602,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019603,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019604,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019605,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019606,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019607,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019608,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019609,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019610,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019611,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019612,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019613,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019614,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019615,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019616,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019617,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019618,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019619,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019620,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019621,2.2884157477270377,3.83728085041357
UN_MEmidnightblue,A06,6674642,24422253,Bra019622,2.2884157477270377,3.83728085041357
