MR_gene,MR_Cutoff,MR_chrom,MR_pos,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008576,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008577,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008578,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra102310,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra102311,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008579,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008580,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008581,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008582,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008583,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008584,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008585,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008586,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008587,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008588,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008589,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra102312,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008590,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008591,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008592,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008593,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008594,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008595,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008596,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008597,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008598,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008599,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008600,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008601,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008602,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra102313,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008603,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008604,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008605,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008606,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra008607,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra102314,9.24720847587639,9.78472969981657
Bra002411,30,A10,9835293,A10,11003303,11852674,48.8353176048727,54.436913729452,Bra102315,9.24720847587639,9.78472969981657
Bra005332,30,A05,4887276,A10,11935526,11955526,56.132184407941395,56.132184407941395,Bra008626,86.71079736902793,86.71079736902793
Bra005332,30,A05,4887276,A10,11935526,11955526,56.132184407941395,56.132184407941395,Bra008627,86.71079736902793,86.71079736902793
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006748,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006749,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006750,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006751,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006752,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006753,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006754,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006755_Bra006756,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006757,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006758,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006759,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006760,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006761,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006762,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006763,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006764,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006765,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006766,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006767,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006768,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006769,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006770,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006771,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006772,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006773,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006774,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra100558,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006775,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006776,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006777,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006778,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra100559,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006779,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006780,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006782,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006781,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006783,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006784,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006785,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006786,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra100560,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006787,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006788,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006789,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006790,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006791,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006792,24.83434152469295,26.553119683378572
Bra006755_Bra006756,20,A03,4922185,A03,4887974,5068034,28.5299270828741,28.950116079736702,Bra006793,24.83434152469295,26.553119683378572
Bra008566,20,A10,11648969,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra102311,31.228061826706895,31.228061826706895
Bra008566,20,A10,11648969,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008579,31.228061826706895,31.228061826706895
Bra008566,20,A10,11648969,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008580,31.228061826706895,31.228061826706895
Bra008566,20,A10,11648969,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008581,31.228061826706895,31.228061826706895
Bra008566,20,A10,11648969,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008582,31.228061826706895,31.228061826706895
Bra008575,20,A10,11687452,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra102311,67.28979054029536,67.28979054029536
Bra008575,20,A10,11687452,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008579,67.28979054029536,67.28979054029536
Bra008575,20,A10,11687452,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008580,67.28979054029536,67.28979054029536
Bra008575,20,A10,11687452,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008581,67.28979054029536,67.28979054029536
Bra008575,20,A10,11687452,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008582,67.28979054029536,67.28979054029536
Bra008577,20,A10,11696369,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra102311,82.10633898926218,82.10633898926218
Bra008577,20,A10,11696369,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008579,82.10633898926218,82.10633898926218
Bra008577,20,A10,11696369,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008580,82.10633898926218,82.10633898926218
Bra008577,20,A10,11696369,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008581,82.10633898926218,82.10633898926218
Bra008577,20,A10,11696369,A10,11703254,11723254,54.029046938670106,54.029046938670106,Bra008582,82.10633898926218,82.10633898926218
Bra008635,50,A10,11983076,A10,11935526,11955526,56.132184407941395,56.132184407941395,Bra008626,47.76432426060103,47.76432426060103
Bra008635,50,A10,11983076,A10,11935526,11955526,56.132184407941395,56.132184407941395,Bra008627,47.76432426060103,47.76432426060103
Bra008637,20,A10,11990363,A10,11935526,11955526,56.132184407941395,56.132184407941395,Bra008626,100.52157520483182,100.52157520483182
Bra008637,20,A10,11990363,A10,11935526,11955526,56.132184407941395,56.132184407941395,Bra008627,100.52157520483182,100.52157520483182
Bra008684,30,A10,12185510,A10,12073873,12093873,57.3875304864178,57.3875304864178,Bra008659,17.86041450088279,17.86041450088279
Bra008684,30,A10,12185510,A10,12073873,12093873,57.3875304864178,57.3875304864178,Bra008660,17.86041450088279,17.86041450088279
Bra008684,30,A10,12185510,A10,12073873,12093873,57.3875304864178,57.3875304864178,Bra008661,17.86041450088279,17.86041450088279
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra102320,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008710,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008711,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008712,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008713,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008714,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008715,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008716,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008717,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008718,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008719,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008720,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008721,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008722,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008723,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008724,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008725,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008726,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008727,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008728,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008729,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008730,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008731,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008732,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008733,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008734,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008735,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008736,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra102321,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008737,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008738,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008739,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008740,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008741,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008742,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008743,24.585534767517604,26.594205869353804
Bra008711,50,A10,12314265,A10,12302999,12482693,59.02011456603,59.8364489629269,Bra008744,24.585534767517604,26.594205869353804
Bra008734,30,A10,12430672,A10,12362013,12382013,59.4282817644785,59.4282817644785,Bra008720,41.791913123080796,41.791913123080796
Bra008734,30,A10,12430672,A10,12362013,12382013,59.4282817644785,59.4282817644785,Bra008721,41.791913123080796,41.791913123080796
Bra008734,30,A10,12430672,A10,12362013,12382013,59.4282817644785,59.4282817644785,Bra008722,41.791913123080796,41.791913123080796
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008693,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008694,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008695,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008696,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008697,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008698,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008699,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008700,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008701,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra102318,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra102319,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008702,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008703,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008704,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008705,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008706,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008707,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008708,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008709,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra102320,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008710,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008711,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008712,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008713,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008714,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008715,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008716,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008717,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008718,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008719,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008720,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008721,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008722,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008723,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008724,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008725,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008726,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008727,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008728,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008729,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008730,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008731,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008732,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008733,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008734,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008735,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008736,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra102321,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008737,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008738,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008739,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008740,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008741,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008742,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008743,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008744,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008745,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008746,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008747,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008748,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008749,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008750,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008751,15.375380187917434,17.67136361286067
Bra008750,30,A10,12500646,A10,12217385,12634808,58.203780169133,62.7036301923863,Bra008752,15.375380187917434,17.67136361286067
